,id,name,genre
8852,9085,Radford,
8853,9086,NEEDTOBREATHE,
8854,9087,島みやえい子,"['Pop', 'Dance/Electronic']"
8855,9088,Cocco,"['Hip-Hop/Rap', 'J-Pop', 'Cocco']"
8856,9089,川田まみ,
8857,9090,スピッツ,
8858,9091,Lia,"['J-pop', 'Trance music', 'Techno', 'Happy hardcore', 'New age']"
8859,9092,平原綾香,
8860,9093,奥井雅美,"['J-pop', 'Anison']"
8861,9094,下川みくに,
8862,9095,angela,
8863,9096,樹海,"['Rock', 'Pop']"
8864,9097,박정현,"['Pop', 'New Age', 'K-Pop']"
8865,9098,day after tomorrow,"['Disaster', 'Action', 'Science fiction', 'Thriller', 'Adventure']"
8866,9099,米倉千尋,
8867,9100,FictionJunction YUUKA,
8868,9101,夏川りみ,
8869,9102,Suara,"['Classical', 'New Age']"
8870,9103,BeForU,
8871,9104,GARNET CROW,
8872,9105,Every Little Thing,
8873,9106,HΛL,
8874,9107,佐藤ひろ美,
8875,9108,Sowelu,
8876,9109,石川智晶,
8877,9110,彩音,
8878,9111,工藤静香,
8879,9112,スガシカオ,
8880,9113,有里知花,
8881,9114,彩菜,
8882,9115,栗林みな実,
8883,9116,絢香,
8884,9117,Themselves,
8885,9118,Eyedea & Abilities,
8886,9119,Swami Niranjanananda Saraswati,
8887,9120,Iron Lung,
8888,9121,Corn on Macabre,
8889,9122,Insect Warfare,
8890,9123,Agents Of Abhorrence,
8891,9124,Sole,
8892,9125,Cage,
8893,9126,Eyedea,
8894,9127,art doom,
8895,9128,Magrudergrind,
8896,9129,Cannabis Corpse,"['Death metal', 'Metal']"
8897,9130,The Art of Fact,
8898,9131,Boom Bip & Doseone,
8899,9132,Elefant,
8900,9133,Catupecu Machu,
8901,9134,Tanghetto,"['Dance/Electronic', 'Pop']"
8902,9135,Bad Lieutenant,"['Drama', 'Thriller', 'Crime film', 'Indie film']"
8903,9136,Varios(Bajofondo),
8904,9137,Odd Nordstoga,
8905,9138,Beats Antique,
8906,9139,Roy Harper,
8907,9140,The Upper Egypt Ensemble,
8908,9141,Android Lust,
8909,9142,Solace,"['R&B/Soul', 'Dance/Electronic']"
8910,9143,Arcangelo Corelli,
8911,9144,Switchblade Symphony,"['Electronic dance music', 'Dance/Electronic', 'Rock']"
8912,9145,Raquy and the Cavemen,
8913,9146,Steve Roach,
8914,9147,And Also the Trees,
8915,9148,Hildegard von Bingen,
8916,9149,Guillaume de Machaut,
8917,9150,Knossos,
8918,9151,The Vanishing,"['Horror', 'Drama', 'Thriller', 'Crime film', 'Psychological thriller', 'Mystery']"
8919,9152,David Helpling & Jon Jenkins,
8920,9153,Victor & Léo,"['Country music', 'Sertanejo']"
8921,9154,Rafael Wanyer,
8922,9155,Diego Boneta,
8923,9156,Libra,"['Novel', 'Historical Fiction', 'Biographical Fiction']"
8924,9157,Nicole Natalino,"['Pop music', 'Pop rock']"
8925,9158,Sum,
8926,9159,Kishe,
8927,9160,Mark Ronson,
8928,9161,Ewelina Flinta,
8929,9162,Kenna,"['Electronic dance music', 'Dance/Electronic', 'Hip-Hop/Rap', 'Pop']"
8930,9163,Fox,
8931,9164,Ao Cubo,"['Hip-Hop/Rap', 'Gospel']"
8932,9165,Sam Tsui & Christina Grimmie,
8933,9166,Marcos e Belutti,
8934,9167,Leandro Lopes,
8935,9168,Sampa Crew,
8936,9169,Sam Tsui,
8937,9170,Só Pra Contrariar,
8938,9171,Mc Martinho,
8939,9172,Bonde da Stronda & Diwali,
8940,9173,Bonde da Stronda & Mr.Catra,
8941,9174,Dbs E A Quadrilha,
8942,9175,Salaam-E-Ishq,"['Romance', 'Comedy', 'Drama', 'Romantic comedy', 'Musical', 'Comedy music', 'Musical Drama']"
8943,9176,Justin Bieber  ft Rascal Flatts,
8944,9177,ProJota,
8945,9178,Super Junior M,
8946,9179,CD Sertanejo 2010 - NusinhoCDS,
8947,9180,Bonde da Stronda e DH (CINE),
8948,9181,Living Language,
8949,9182,Fiel a la Vega,
8950,9183,El Canto del Loco,
8951,9184,Arautos do Rei,
8952,9185,Resgate,"['Action', 'Drama', 'Thriller']"
8953,9186,Novo Tom,
8954,9187,Hillsong United,
8955,9188,Carlinhos Félix,
8956,9189,Raiz Coral,
8957,9190,Dave Koz,
8958,9191,Coral Resgate,
8959,9192,Salzburg Chamber Soloists,
8960,9193,Vertical Horizon,
8961,9194,Kirk Whalum,
8962,9195,Ludmila Ferber,
8963,9196,DJ Antoine,"['Electro', 'Progressive house']"
8964,9197,Kleber Lucas,
8965,9198,레인보우,"['Rock', 'Progressive metal', 'Hip-Hop/Rap', 'Rainbow (레인보우)']"
8966,9199,나르샤,"['Electronic dance music', 'Pop']"
8967,9200,남녀공학,
8968,9201,Dark Prince,"['Romance novel', 'Fantasy Fiction', 'Paranormal fiction', 'Occult Fiction']"
8969,9202,Glass Vaults,
8970,9203,ETERNITY ∞,
8971,9204,Fischer-Z,
8972,9205,Simon Beckett,
8973,9206,Frank Black,"['Classical', 'Rock', 'Hip-Hop/Rap']"
8974,9207,Haemorrhage,"['Death metal', 'Metal']"
8975,9208,Cripple Bastards,"['Death metal', 'Metal']"
8976,9209,Von,
8977,9210,Archgoat,"['Death metal', 'Metal']"
8978,9211,Ahumado Granujo,
8979,9212,Autopsy,"['Death metal', 'Metal']"
8980,9213,Terrorizer,"['Death metal', 'Metal']"
8981,9214,Impaled,"['Death metal', 'Metal']"
8982,9215,Repulsion,"['Horror', 'Psychological thriller', 'Drama', 'Thriller']"
8983,9216,Folkearth,
8984,9217,Dragonball & Dragonball Z,"['Anime', 'Action', 'Comedy', 'Animation', 'Drama', 'Martial Arts', 'Adventure', 'Adventure fiction', 'Thriller', 'Science fantasy', 'Fantasy television']"
8985,9218,Anal Vomit,
8986,9219,Kroda,
8987,9220,Lividity,
8988,9221,Nunslaughter,
8989,9222,Windir,
8990,9223,Birdflesh,"['Death metal', 'Metal']"
8991,9224,Mutilator,"['Death metal', 'Alternative/Indie']"
8992,9225,Anal Blast,
8993,9226,Horna,
8994,9227,Absurd,
8995,9228,Zé Ramalho,
8996,9229,Ventania,
8997,9230,Gram,"['Country music', 'Country rock', 'Folk rock', 'Americana']"
8998,9231,Soccx,
8999,9232,beFour,"['Contemporary R&B', 'Pop']"
9000,9233,Die Happy,
9001,9234,Lasgo,"['Electronic dance music', 'Dance/Electronic']"
9002,9235,Lady Dana,
9003,9236,Manos de Topo,
9004,9237,Sr. Chinarro,
9005,9238,Rabones,
9006,9239,Naughty Zombies,
9007,9240,Putilatex,
9008,9241,ディル アン グレイ,"['Death metal', 'Progressive metal', 'Rock']"
9009,9242,Kittie,"['Death metal', 'Groove metal', 'Metal']"
9010,9243,Gufi,
9011,9244,Txus Di Fellatio,
9012,9245,Stina Nordenstam,
9013,9246,Mono Mono,
9014,9247,A Palo Seko,
9015,9248,Tronic,
9016,9249,Manu Gavassi,
9017,9250,Lee DeWyze,
9018,9251,Cee Farrow,"['New wave', 'Synth-pop']"
9019,9252,Zaine Griff,
9020,9253,Classix Nouveaux,
9021,9254,Tik and Tok,
9022,9255,Wang Chung,
9023,9256,Asylum Party,
9024,9257,Ceca,
9025,9258,Nataša Bekvalac,
9026,9259,Ana Nikolić,
9027,9260,Kylesa,"['Progressive metal', 'Rock']"
9028,9261,Institute,"['Horror fiction', 'Thriller', 'Science Fiction', 'Suspense']"
9029,9262,Gavin Rossdale,
9030,9263,ASP,
9031,9264,Ray Wilson,"['Rock', 'Dance/Electronic', 'Pop']"
9032,9265,Lesbian Bed Death,
9033,9266,Tigertailz,
9034,9267,Parálisis Permanente,
9035,9268,Décima Víctima,
9036,9269,H. Zombie,
9037,9270,EROTIC SEXY MUSIC,
9038,9271,Franz Schubert,
9039,9272,Steve Stevens,"['Electronic dance music', 'Rock', 'Dance/Electronic']"
9040,9273,The Jim Jones Revue,
9041,9274,Jason Becker,
9042,9275,Play Dead,
9043,9276,Stiv Bators,
9044,9277,Across The Universe Soundtrack,
9045,9278,Paulino Chacon,
9046,9279,33Miles,"['Country music', 'Gospel', 'Christian']"
9047,9280,"De Oliveira, Daniel",
9048,9281,Beyoncé e Lady Gaga,
9049,9282,David Quinlan,
9050,9283,Igreja Batista da Lagoinha,
9051,9284,Adrian Lux,
9052,9285,Jamie Woon,"['Dance/Electronic', 'Alternative/Indie']"
9053,9286,The Tornados,
9054,9287,Ricky Nelson,
9055,9288,Bucks Fizz,
9056,9289,Wendy Carlos,
9057,9290,Glenda Collins,
9058,9291,The Brady Bunch,"['Sitcom', ""Children's film"", 'Comedy', ""Children's television series""]"
9059,9292,Silver Convention,
9060,9293,The Pete Best Band,
9061,9294,Goto80,
9062,9295,Billy Murray,"['Classical', 'Rock', 'Pop', 'Jazz']"
9063,9296,The Buggles,
9064,9297,Herb Alpert and The Tijuana Brass,"['Pop', 'Jazz']"
9065,9298,The Pete Best Combo,
9066,9299,Lesley Gore,"['Pop', 'Christian']"
9067,9300,The Fourmost,
9068,9301,Dinah Shore,
9069,9302,Bing Crosby,"['Country music', 'Traditional pop']"
9070,9303,Torley Wong,
9071,9304,I Heart Hiroshima,
9072,9305,An Horse,
9073,9306,Jenny and Johnny,
9074,9307,Emmy the Great,
9075,9308,Iron On,"['Baroque pop', 'Neofolk', 'Experimental music']"
9076,9309,char2d2,
9077,9310,Reverie In Me,
9078,9311,The Jealous Girlfriends,
9079,9312,Chris Lambert,
9080,9313,Camp Out,"['LGBT', 'Documentary']"
9081,9314,Grey's Anatomy,"['Medical drama', 'Romance', 'Drama', 'Soap opera', 'Comedy-drama', 'Ensemble cast', 'Medical fiction', 'Dramatic programming']"
9082,9315,Letters From a Tinman,
9083,9316,Fences,"['Drama', 'Fiction']"
9084,9317,Holly Miranda,"['Rock', 'Folk']"
9085,9318,A.C. Newman,
9086,9319,Ohbijou,
9087,9320,The Muffs,
9088,9321,The The,
9089,9322,Sigue Sigue Sputnik,
9090,9323,T3CHN0PH0B1A,
9091,9324,Ian McCulloch,
9092,9325,Michigan,"['Alternative/Indie', 'Rock']"
9093,9326,Jason Ferris,
9094,9327,Myrmidon Process,
9095,9328,The Hannibals,"['Horror', 'Thriller', 'Psychological thriller', 'Drama', 'Crime novel', 'Psychological horror', 'Police procedural', 'Crime TV genre']"
9096,9329,The Pinker Tones,
9097,9330,Sister Machine Gun,"['Dance/Electronic', 'Metal']"
9098,9331,Great Lakes Myth Society,
9099,9332,The Breeders,
9100,9333,Rho,
9101,9334,Tesla,"['Rock', 'Hip-Hop/Rap', 'Pop']"
9102,9335,The Samples,
9103,9336,Saxon Shore,
9104,9337,Tardiss,"['Drama', 'Adventure', 'Action fiction']"
9105,9338,The Church,
9106,9339,orange crush,
9107,9340,Lynch Mob,"['Rock', 'Dance/Electronic']"
9108,9341,Marconi Union,
9109,9342,The Evpatoria Report,
9110,9343,Airbag,
9111,9344,Screaming Trees,"['Rock', 'Dance/Electronic']"
9112,9345,Babylon A.D.,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
9113,9346,Temple of the Dog,
9114,9347,Bad Company,
9115,9348,Stevie Nicks,"['Country music', 'Rock']"
9116,9349,Paul Rodgers,
9117,9350,The Firm,"['Documentary', 'Drama', 'Trial drama', 'Mystery', 'Suspense', 'Thriller', 'Adaptation', 'Crime Thriller']"
9118,9351,Page & Plant,
9119,9352,The Jeff Healey Band,
9120,9353,Entheogenic,
9121,9354,Zero Cult,
9122,9355,Alpha,
9123,9356,Ishq,"['Romance', 'Drama', 'Thriller']"
9124,9357,Androcell,
9125,9358,Sensorica,
9126,9359,Bauri,
9127,9360,Sweet Coffee,
9128,9361,Jon Kennedy,
9129,9362,dZihan & Kamien,"['Dance/Electronic', 'Pop']"
9130,9363,X-Ray Dog,
9131,9364,Future World Music,
9132,9365,Aereda,
9133,9366,Kenny G,
9134,9367,Martin Phipps,
9135,9368,Pfeifer Broz. Music,
9136,9369,Charlie Clouser,"['Electronic dance music', 'Dance/Electronic']"
9137,9370,Clay Aiken,
9138,9371,Fugative,"['Action', 'Thriller', 'Mystery', 'Drama', 'Adventure', 'Crime film']"
9139,9372,Kesha ft. 30H!3,"['Electronic dance music', 'Dance/Electronic', 'Alternative/Indie']"
9140,9373,Glee䮥,
9141,9374,Britney Spears㞦,
9142,9375,Britney Spears⊼,
9143,9376,Timbiriche,
9144,9377,Screen Biers,
9145,9378,Rihannà,"['Electronic dance music', 'Dance/Electronic']"
9146,9379,Thayruka,
9147,9380,Britney Spears씨,
9148,9381,Rick Aziago,
9149,9382,Yelawolf,
9150,9383,Native Deen,
9151,9384,Young Money,
9152,9385,EMINƎM,
9153,9386,Abou Elleef,
9154,9387,Nancy Ajram,
9155,9388,Slaughterhouse,
9156,9389,Yo Gotti,
9157,9390,Tamer Hosny,
9158,9391,Juelz Santana,
9159,9392,Dam,"['Hip-Hop/Rap', 'Metal']"
9160,9393,Donnis,
9161,9394,Paul Wall,
9162,9395,Ziad Borji,
9163,9396,ئلبي وعمري,
9164,9397,Ramallah Underground,
9165,9398,Carole Samaha,
9166,9399,David Arkenstone,
9167,9400,tobyMac,
9168,9401,Boomkat,"['Electronic dance music', 'Dance/Electronic', 'Pop']"
9169,9402,Alan Menken,"['Pop music', 'Musical theatre', 'Film score']"
9170,9403,Karmina,
9171,9404,Dario Marianelli,
9172,9405,Lifescapes,
9173,9406,Alexandre Desplat & Aaron Zigman,
9174,9407,Burning Brides,
9175,9408,ozzy,
9176,9409,Marilyn Mansoon,
9177,9410,Blinded Colony,
9178,9411,Arthur Brown,
9179,9412,Daath,"['Death metal', 'Progressive metal', 'Groove metal', 'Metal']"
9180,9413,{F.B.R},
9181,9414,April March,
9182,9415,fbrlist.com - My Chemical Romance,
9183,9416,Urge Overkill,
9184,9417,Don Henley,"['Country music', 'Rock']"
9185,9418,Three Dog Night,
9186,9419,.38 Special,
9187,9420,The Mavericks,"['Country music', 'Country']"
9188,9421,Seals & Crofts,
9189,9422,Órla Fallon,
9190,9423,Steve Miller Band,
9191,9424,Tommy James & The Shondells,
9192,9425,Carlene Carter,"['Country music', 'Country']"
9193,9426,Joe Walsh,
9194,9427,The Lovin' Spoonful,
9195,9428,Dan Fogelberg,
9196,9429,Little River Band,
9197,9430,Pure Prairie League,"['Country music', 'Rock']"
9198,9431,Elvin Bishop,
9199,9432,Michael Buble & Holly Palmer,
9200,9433,James Taylor,"['Country music', 'Pop']"
9201,9434,Nicholas Gunn,"['Electronic dance music', 'Dance/Electronic']"
9202,9435,The Marshall Tucker Band,"['Country music', 'Rock']"
9203,9436,Lisa Kelly,
9204,9437,Jackson Browne,"['Country music', 'Rock']"
9205,9438,Khanate,
9206,9439,Wolf Eyes,
9207,9440,High on Fire,
9208,9441,Melvins/Lustmord,
9209,9442,Goatsnake,
9210,9443,Big Business,"['Rock', 'Hip-Hop/Rap']"
9211,9444,Ground Zero,
9212,9445,Earth,
9213,9446,Black Dice,"['Electronic dance music', 'Dance/Electronic']"
9214,9447,Thrones,"['Serial', 'Action', 'Drama', 'Thriller', 'Epic', 'Fantasy television', 'Suspense', 'Adventure', 'Tragedy', 'Action fiction', 'Medieval fantasy', 'Special Interest']"
9215,9448,Om,
9216,9449,Oxbow,
9217,9450,Harvey Milk,
9218,9451,Shora,"['Rock', 'Christian']"
9219,9452,The Locust,
9220,9453,Behold... the Arctopus,"['Progressive metal', 'Metal']"
9221,9454,El Grupo Nuevo de Omar Rodriguez Lopez,
9222,9455,Sun Ra,
9223,9456,Masada,"['Hip-Hop/Rap', 'Metal']"
9224,9457,Lightning Bolt,
9225,9458,Hella,"['Rock', 'Hip-Hop/Rap']"
9226,9459,The Quireboys,
9227,9460,Vince Neil,
9228,9461,Lee Aaron,
9229,9462,Steel Panther,
9230,9463,Megattack,
9231,9464,AB/CD,"['Rock', 'Pop']"
9232,9465,Michael Angelo Batio,"['Progressive metal', 'Rock']"
9233,9466,Missing Tide,
9234,9467,Veruca Salt,
9235,9468,Babes in Toyland,
9236,9469,X-Ray Spex,
9237,9470,Poe,
9238,9471,CrashDďet,
9239,9472,Hot Rod Crimson,
9240,9473,Korn | www.arcannos.net,
9241,9474,06 Children Of The Cross,
9242,9475,Phemon,"[""Children's film"", 'Drama', 'Sports']"
9243,9476,Nico Stai,
9244,9477,The Little Ones,
9245,9478,Chad & Jeremy,
9246,9479,Collin Raye,"['Country music', 'Country']"
9247,9480,Portastatic,
9248,9481,Cass McCombs,
9249,9482,Outfunk,
9250,9483,Funky 4 + 1,
9251,9484,The Duke Spirit,
9252,9485,Voxtrot,
9253,9486,Scarlet Soho,
9254,9487,Love Is All,
9255,9488,Oppenheimer,"['Alternative/Indie', 'Dance/Electronic']"
9256,9489,Primus Inter Pares,
9257,9490,A.M. Architect,
9258,9491,The Ultrasonics,
9259,9492,Tartar Lamb,"['Alternative/Indie', 'New Age']"
9260,9493,(We Are) Performance,
9261,9494,Donnie Klang,
9262,9495,iiO,
9263,9496,Terence Fixmer,
9264,9497,12 Rounds,"['Action', 'Thriller', 'Crime film']"
9265,9498,Miss Kittin & The Hacker,
9266,9499,Anders Manga,
9267,9500,Violet Stigmata,
9268,9501,The Rorschach Garden,
9269,9502,I Love You But I've Chosen Darkness,
9270,9503,Neon,"['Dance/Electronic', 'Electronic dance music', 'Pop']"
9271,9504,Spectra Paris,
9272,9505,The Neon Judgement,
9273,9506,Ceramic Hello,
9274,9507,Tobias Bernstrup,
9275,9508,IGO,"['Alternative/Indie', 'Pop']"
9276,9509,CETI,"['Metal', 'Hip-Hop/Rap']"
9277,9510,Helix,
9278,9511,Monstrum,"['Survival horror', 'Indie game', 'Adventure game', 'Roguelike']"
9279,9512,Tokyo Blade,"['Metal', 'Rock']"
9280,9513,Budka Suflera,
9281,9514,Richard Clayderman,
9282,9515,Lower Definition,
9283,9516,Of Machines,
9284,9517,Inner Side,
9285,9518,Guilherme Zucconi,
9286,9519,Tiffany Evans,
9287,9520,Deceptikon,
9288,9521,Blues Traveler,
9289,9522,John Popper,
9290,9523,Cacophony,"['Progressive metal', 'Metal']"
9291,9524,Divine Weeks,
9292,9525,串田アキラ,
9293,9526,The Blues Brothers 2000,"['Action', 'Comedy', 'Musical', 'Road', 'Buddy', 'Comedy music', 'Action/Adventure']"
9294,9527,One Day as a Lion,
9295,9528,Sonny & Cher,
9296,9529,Elf,"[""Children's film"", 'Comedy', 'Romance', 'Fantasy']"
9297,9530,Saturnus,"['Death metal', 'Metal']"
9298,9531,Luna Amara,"['Progressive metal', 'Alternative/Indie']"
9299,9532,Vama Veche,
9300,9533,Yoshihisa Hirano and Hideki Taniuchi,
9301,9534,Negură Bunget,"['Progressive metal', 'Metal']"
9302,9535,The Felice Brothers,
9303,9536,Dan Bern,
9304,9537,John Prine,"['Country music', 'Country']"
9305,9538,The Duke & The King,
9306,9539,Indigo Girls,
9307,9540,Nox Arcana,
9308,9541,Monsters of Folk,
9309,9542,Bill Callahan,
9310,9543,Neil Young & Crazy Horse,"['Rock', 'Pop']"
9311,9544,Conor Oberst and the Mystic Valley Band,
9312,9545,Smog,
9313,9546,Sara Bareilles & Ingrid Michaelson,
9314,9547,Mariza,
9315,9548,Angélico & Diana,
9316,9549,Hope,
9317,9550,Ahmed Bukhatir,
9318,9551,Leonard J. Paul,
9319,9552,Gustav Mahler,
9320,9553,Sheila Chandra,"['Pop music', 'World music', 'Worldbeat', 'House music']"
9321,9554,Jai Uttal,
9322,9555,芸能山城組,
9323,9556,Sami Yusuf,
9324,9557,Geinoh Yamashiro-gumi,
9325,9558,Auktyon,
9326,9559,Emad Sayyah,
9327,9560,Lester Flatt & Earl Scruggs,"['Country music', 'Dance/Electronic', 'Country']"
9328,9561,Trancendental Anarchists,
9329,9562,David Arnold,
9330,9563,Warner Bros.,
9331,9564,Dinesh D'Souza,
9332,9565,Frank Luntz,
9333,9566,土屋アンナ,"['Rock', 'Pop']"
9334,9567,BONNIE PINK,
9335,9568,ayaka,
9336,9569,Angela Aki,
9337,9570,아이비,"['Dance/Electronic', 'Hip-Hop/Rap']"
9338,9571,Mindless Faith,
9339,9572,坂本美雨,"['Pop', 'Dance/Electronic']"
9340,9573,Hironosuke Satou,
9341,9574,SoulJa,"['Hip hop music', 'Pop rap', 'Snap music', 'Trap music']"
9342,9575,Jackie Chan & Kim,
9343,9576,ANNA TSUCHIYA inspi' NANA (BLACK STONES),
9344,9577,Spin Aqua,
9345,9578,Ivy,
9346,9579,B2K,
9347,9580,MISIA,
9348,9581,Jin-Roh,"['Anime', 'Action', 'Drama', 'Animation', 'Fantasy', 'Thriller']"
9349,9582,Twinkle,
9350,9583,Caroline,['Caroline Genre (Researcher)']
9351,9584,Alize,"['Chanson', 'R&B/Soul', 'Pop', 'Dance/Electronic', 'Alizée']"
9352,9585,椎名林檎,"['Dance/Electronic', 'J-Pop']"
9353,9586,姫神,
9354,9587,東京事変,
9355,9588,笹川美和,
9356,9589,Symarip,
9357,9590,The Pioneers,"['Gospel', 'Rock', 'Reggae']"
9358,9591,Prince Buster,
9359,9592,The Offenders,
9360,9593,Derrick Morgan,"['Rocksteady', 'Reggae', 'Ska']"
9361,9594,The Kingstonians,
9362,9595,Desmond Dekker,
9363,9596,Alton Ellis,
9364,9597,The Ethiopians,"['Rock', 'Reggae']"
9365,9598,Jimmy Cliff,"['Ska', 'Reggae']"
9366,9599,Scrapy,
9367,9600,The Clarendonians,
9368,9601,Judge Dread,"['Dance/Electronic', 'Reggae']"
9369,9602,The Upsessions,
9370,9603,The Kings of Nuthin',
9371,9604,Perkele,
9372,9605,Hub City Stompers,
9373,9606,The Upsetters,
9374,9607,The Tennors,
9375,9608,Justin Hinds & The Dominoes,
9376,9609,The Techniques,
9377,9610,Phyllis Dillon,
9378,9611,Clancy Eccles,
9379,9612,Mr. Symarip,
9380,9613,Skarface,
9381,9614,Dandy Livingstone,
9382,9615,The Hot Rod All Stars,
9383,9616,Slim Smith,
9384,9617,The Blues Busters,
9385,9618,Evil Conduct,
9386,9619,Loikaemie,
9387,9620,The Pepper Pots,
9388,9621,The Maytals,
9389,9622,8°6 Crew,"['Alternative/Indie', 'Rock', '8°6 Crew']"
9390,9623,Stomper 98,
9391,9624,Pat Kelly,"['Jazz', 'Reggae']"
9392,9625,Dr. Ring-Ding & The Senior Allstars,
9393,9626,The Melodians,
9394,9627,The Versatiles,"['R&B/Soul', 'Pop']"
9395,9628,The Silvertones,
9396,9629,Edwyn Collins,
9397,9630,The Gutter Twins,
9398,9631,The Divine Comedy,
9399,9632,Kula Shaker,
9400,9633,Brett Anderson,
9401,9634,Mono Inc.,
9402,9635,Peter Fox,
9403,9636,Jesus on Extasy,
9404,9637,Zeraphine,
9405,9638,Joachim Witt,"['Neue Deutsche Welle', 'Neue Deutsche Härte', 'Industrial rock', 'Gothic rock', 'Industrial metal', 'Gothic metal']"
9406,9639,End of Green,
9407,9640,Manuel Antoni,
9408,9641,mono inc. & lisa middelhauve,
9409,9642,Transvision Vamp,
9410,9643,Eisheilig,
9411,9644,The Dreamside,
9412,9645,Schock,
9413,9646,Karat,"['Hip-Hop/Rap', 'Pop']"
9414,9647,Manfred Mann,
9415,9648,The Butterfly Effect,"['Thriller', 'Drama', 'Psychological thriller', 'Science Fiction']"
9416,9649,Baroness,"['Progressive metal', 'Rock']"
9417,9650,Stone Gods,"['Novel', 'Science Fiction', 'Fantasy Fiction']"
9418,9651,stonecollar,
9419,9652,Ірина Білик,
9420,9653,Quentin Mosimann,"['Electronic dance music', 'Dance/Electronic', 'Quentin Mosimann']"
9421,9654,Natalia Oreiro,
9422,9655,Amanda Lepore,
9423,9656,Patricia Kaas,"['Chanson', 'Pop']"
9424,9657,Крихітка,
9425,9658,Despina Vandi,
9426,9659,Лама,
9427,9660,Danny Gokey,"['Country music', 'Christian']"
9428,9661,Alex Lambert,"['Pop music', 'Blue-eyed soul']"
9429,9662,Michael Johns,"['Dance/Electronic', 'Pop']"
9430,9663,Matt Willis,
9431,9664,Mackenzie 1st,
9432,9665,Flotation Toy Warning,
9433,9666,Moving Mountains,
9434,9667,Au4,
9435,9668,Ctrl-Alt-Delete,
9436,9669,Chris Bathgate,"['Alternative/Indie', 'Gospel']"
9437,9670,Todd Barry,
9438,9671,Border Patrol,"['Action', 'Western', 'Adventure', 'Black and white']"
9439,9672,Lights Out Asia,"['Dance/Electronic', 'Electronic dance music', 'Pop']"
9440,9673,The Helio Sequence,
9441,9674,Elvis Crespo,
9442,9675,Pedra,"['Rock', 'Hard rock', 'Progressive rock', 'Rumba']"
9443,9676,Varias,
9444,9677,Sonny Black & Frank White,
9445,9678,Pyranja,
9446,9679,Chakuza,
9447,9680,Sookee,
9448,9681,Kool Savas,
9449,9682,The Rock,
9450,9683,Lili,
9451,9684,Travie McCoy,
9452,9685,Jan Delay,
9453,9686,Samy Deluxe,
9454,9687,Absolute Beginner,
9455,9688,FILMharmonic Orchestra Prague,
9456,9689,Israel Kamakawiwo'ole,"['Country music', 'Pop']"
9457,9690,Dynamite Deluxe,
9458,9691,Dale Schacker,
9459,9692,Bodo Wartke,
9460,9693,Das Bo,
9461,9694,Azad,
9462,9695,Russell Watson,
9463,9696,Beginner,
9464,9697,Curse,"['Fantasy television', 'Drama', 'Adventure fiction', 'Action fiction']"
9465,9698,Grand Magus,"['Metal', 'Rock']"
9466,9699,Joan Baez,
9467,9700,Nara Leão,
9468,9701,Francisca Valenzuela,
9469,9702,Griffin House,
9470,9703,Etana,
9471,9704,Joan Baez & Bob Dylan,"['Folk', 'Folk music']"
9472,9705,8 Femmes,"['Comedy', 'Crime Comedy', 'Musical', 'Dark comedy', 'Mystery', 'Crime film', 'Comedy music']"
9473,9706,Violeta Parra,
9474,9707,Ceumar,
9475,9708,Judy Collins,"['Country music', 'Alternative/Indie']"
9476,9709,J. Tillman,
9477,9710,Rosario Mena,
9478,9711,Rose,
9479,9712,Luz Casal,
9480,9713,Milton Nascimento,"['Música popular brasileira', 'Pop rock', 'Rock and roll', 'Jazz']"
9481,9715,Tim and Eric,
9482,9716,Buckethead,"['Progressive metal', 'Electronic dance music', 'Alternative/Indie', 'Rock', 'New Age', 'Dance/Electronic']"
9483,9717,Paul Gilbert,"['Progressive metal', 'Gospel', 'Rock', 'Hip-Hop/Rap']"
9484,9718,Magnetic Man,
9485,9719,Beth Ditto,
9486,9720,Natacha Atlas,"['World music', 'Arabic pop music', 'Ethnic electronica']"
9487,9721,Johanna Kurkela,"['Pop', 'Holiday']"
9488,9722,Birdy,"['Pop', 'Alternative/Indie', 'Dance/Electronic', 'Hip-Hop/Rap']"
9489,9723,Ensemble,
9490,9724,Anika Moa,
9491,9725,Diana Navarro,
9492,9726,Rosanna,
9493,9727,Wild Beasts,"['Alternative/Indie', 'R&B/Soul']"
9494,9728,The Overtones,
9495,9729,Sunday Girl,"['Rock', 'Pop']"
9496,9730,Benjamin Francis Leftwich,
9497,9731,Christian Walz,
9498,9732,Fenech-Soler,
9499,9733,Jai Paul,"['Electronic dance music', 'Pop', 'Devotional']"
9500,9734,Mustafa Sandal,"['Pop', 'Electronic dance music']"
9501,9735,Edvin Marton,"['Classical', 'New Age']"
9502,9736,Untouchable,"['Novel', 'Fiction']"
9503,9737,Superbus,
9504,9738,dragon ball z,"['Anime', 'Action', 'Comedy', 'Animation', 'Drama', 'Martial Arts', 'Adventure', 'Adventure fiction', 'Thriller', 'Science fantasy', 'Fantasy television']"
9505,9739,Move,"['Electronic dance music', 'Dance/Electronic']"
9506,9740,周杰倫,
9507,9741,Afshin,
9508,9742,Najoua Belyzel,
9509,9743,Zero Assoluto,
9510,9744,Initial D,"['Action fiction', 'Coming-of-age story', 'Sports manga']"
9511,9745,Etienne Daho,
9512,9746,Saurom,
9513,9747,The Murmurs,
9514,9748,Davut Güloğlu,
9515,9749,Killerpilze,
